STATION,Jan,F‚v,Mar,Avr,Mai,Jui,Jui,Ao–,Sep,Oct,Nov,D‚c
BANDJO,**,**,**,**,0.0,**,**,**,**,**,**,**
BANGAZA,0.0,0.0,0.0,0.0,0.0,21.0,**,**,**,**,**,**
BANGUI,0.0,0.0,0.0,0.0,0.0,33.4,63.1,68.9,**,**,**,**
BANIBANGOU,0.0,0.0,0.0,0.0,5.1,6.7,70.9,167.9,11.0,**,**,**
BANIBANGOU BRI,0.0,**,**,**,**,0.0,**,25.0,59.0,**,**,**
BANIZOUMBOU_EP,**,**,**,**,**,**,**,**,**,**,**,**
BANKILARE,0.0,0.0,0.0,0.0,0.0,7.0,111.0,14.0,93.0,**,**,**
BANKILARE BRIG,**,**,**,**,**,**,**,**,0.0,**,**,**
BARMOU,**,**,**,**,**,20.0,**,0.0,4.0,**,**,**
BAROUA,**,**,**,0.0,0.0,0.0,**,**,**,**,**,**
BELBEDJI,0.0,0.0,0.0,0.0,0.0,4.5,139.8,131.0,89.1,**,**,**
BENGOU,0.0,0.0,0.0,0.0,0.0,95.5,127.1,125.0,211.4,**,**,**
BENGOU_INRAN,0.0,0.0,0.0,0.0,0.0,42.5,148.4,186.0,157.5,**,**,**
BERMO,0.0,0.0,0.0,0.0,0.0,2.5,117.2,156.3,60.4,**,**,**
BEYLANDE,0.0,0.0,0.0,0.0,0.0,26.0,88.0,134.5,125.5,**,**,**
BILLA,**,**,**,**,**,**,**,**,**,**,**,**
BILMA,0.0,0.0,0.0,0.0,0.0,0.4,0.6,12.2,0.0,**,**,**
BINJI,**,**,**,**,**,**,**,**,**,**,**,**
BIRNI N'GAOURE,0.0,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**
BIRNI N'KAZOE,**,**,**,**,**,**,**,**,**,**,**,**
BIRNI N'KONNI,0.0,0.0,0.0,0.0,0.0,57.7,111.7,184.2,76.0,33.0,**,**
BIRNI_NFALLA_D,**,**,**,**,**,**,**,102.0,**,**,**,**
BIRNI_NGAOURE_,**,**,0.0,0.0,0.0,13.0,**,**,0.0,**,**,**
BIRNI_NGAOURE_,0.0,**,0.0,0.0,0.0,0.0,**,**,**,**,**,**
BIRNI_NKONNI_E,**,**,**,**,**,**,**,**,**,**,**,**
BONFEBA,**,**,**,**,**,**,**,**,**,**,**,**
BONGOU_KOIRE,**,**,**,**,**,**,**,59.7,**,**,**,**
BONKOUKOU,**,**,**,**,0.0,0.0,**,0.0,0.0,**,**,**
BOSOO_AGRI,0.0,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**
BOSSEY-BANGOU,0.0,**,0.0,0.0,0.0,20.0,**,**,**,**,**,**
BOSSO,0.0,0.0,0.0,0.0,0.0,0.0,**,93.7,29.5,**,**,**
BOUDOUM,0.0,0.0,0.0,0.0,0.0,28.5,**,211.5,61.0,**,**,**
BOUGAR,**,**,**,**,**,**,**,**,**,**,**,**
BOUGOU,**,**,**,0.0,0.0,11.0,**,**,**,**,**,**
BOUGOUZAWA,0.0,0.0,0.0,0.0,0.0,0.0,**,137.4,**,**,**,**
BOUKANDA,**,**,**,**,**,19.0,**,**,**,**,**,**
BOUKOU,0.0,0.0,0.0,0.0,**,26.8,120.8,278.4,170.4,**,**,**
BOUMBA,0.0,0.0,0.0,0.0,13.0,68.0,152.5,82.0,**,**,**,**
BOURBOURWA,0.0,0.0,**,0.0,15.0,20.0,225.0,207.0,**,**,**,**
BOUTTI,0.0,0.0,0.0,0.0,0.0,0.0,113.2,41.8,53.2,**,**,**
BOUZA,0.0,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**
BOUZA BRIG,**,**,**,0.0,9.0,35.0,99.0,45.7,59.2,**,**,**
BOUZA_AGRI,0.0,0.0,0.0,0.0,5.2,74.0,150.0,121.5,143.1,**,**,**
CHADAKORI,0.0,0.0,0.0,0.0,0.0,59.0,116.5,220.0,164.0,**,**,**
CHADAKORI_KOWA,**,**,**,**,**,**,**,**,**,**,**,**
CHADAWANKA,**,**,**,**,**,**,**,**,**,**,**,**
CHAGNANSSOU,0.0,**,0.0,**,**,**,**,**,**,**,**,**
CHANGNASSOU,**,0.0,0.0,0.0,**,**,**,**,**,**,**,**
CHERI,0.0,0.0,0.0,0.0,0.0,**,**,174.7,**,**,**,**
CHETALI,**,**,**,0.0,0.0,12.2,98.5,**,**,**,**,**
CHETIMARI,0.0,0.0,0.0,0.0,0.0,7.2,180.5,176.8,103.6,**,**,**
CHIKAL,**,**,**,0.0,0.0,0.0,3.3,0.0,13.0,**,**,**
CHILBE,0.0,0.0,0.0,0.0,0.0,73.5,**,95.8,71.4,**,**,**
DABAGA,**,**,**,**,**,**,**,**,**,**,**,**
DAGAYA,**,**,**,**,**,**,**,**,**,**,**,**
DAIKAINA,**,**,**,0.0,0.0,0.0,**,0.0,0.0,**,**,**
DAKE_DAKE,**,**,**,**,**,**,**,**,**,**,**,**
DAKORO,0.0,0.0,0.0,0.0,0.0,16.1,**,111.3,55.7,**,**,**
DAKORO BRIG,0.0,0.0,0.0,0.0,0.0,5.2,40.0,68.7,36.8,**,**,**
DAMAGARAM-TAKA,0.0,0.0,0.0,0.0,0.0,57.7,147.5,55.0,**,**,**,**
DAMANA,0.0,0.0,0.0,0.0,0.0,0.0,**,0.0,0.0,**,**,**
DAN BARTO,0.0,0.0,0.0,0.0,0.0,4.0,**,219.3,76.0,**,**,**
DAN ISSA,**,**,**,**,0.0,97.4,**,0.0,0.0,**,**,**
DAN ISSA.CPR,**,**,**,0.0,0.0,0.0,67.7,113.6,0.0,**,**,**
DAN KASSARI,**,**,**,0.0,0.0,69.0,110.0,35.5,**,**,**,**
DAN MEIRO,0.0,**,0.0,0.0,0.0,16.0,**,**,**,**,**,**
DAN TCHIAO,**,0.0,0.0,0.0,0.0,0.0,70.5,37.2,0.0,**,**,**
DANGANA,**,**,0.0,0.0,0.0,23.4,**,**,**,**,**,**
DANGONA,**,**,**,0.0,0.0,30.4,248.0,94.2,70.0,**,**,**
DANKOULOU,**,**,**,**,0.0,**,**,**,**,**,**,**
DANTCHANDOU,**,**,**,0.0,0.0,0.0,**,4.0,0.0,**,**,**
DAN_DOUTCHI,**,**,**,**,**,**,**,**,**,**,**,**
DAN_GOUDAOU_(M,**,**,**,**,**,**,**,110.0,**,**,**,**
DAN_GOULBI_DAK,0.0,0.0,0.0,0.0,**,**,**,71.0,**,**,**,**
DAN_TOURKE_(G.,0.0,0.0,0.0,0.0,0.0,50.0,101.0,108.5,96.5,**,**,**
DARATCHAMA_MAT,**,**,**,0.0,0.0,0.0,**,30.0,**,**,**,**
DAREY,**,**,**,**,**,**,**,**,**,**,**,**
DAREY2,**,**,**,**,**,**,**,92.1,**,**,**,**
DAREY_EPSAT,**,**,**,**,**,**,**,**,**,**,**,**
DARGOL,**,**,**,0.0,0.0,36.1,114.1,146.7,33.9,**,**,**
DARGOL_BRIGADE,**,**,**,**,**,**,**,**,0.0,**,**,**
DARGUE,**,**,**,0.0,0.0,41.0,78.0,146.0,99.0,**,**,**
DARTIENDE,**,**,**,0.0,0.0,4.6,39.1,236.5,11.6,**,**,**
DEOULE,**,**,**,**,0.0,65.5,116.3,**,**,**,**,**
DEYTEGUI,0.0,0.0,0.0,0.0,0.0,11.2,191.0,216.0,**,**,**,**
DEYTEGUI_ATTIL,0.0,0.0,0.0,0.0,**,**,**,152.5,**,**,**,**
DIAGOUROU,0.0,0.0,0.0,0.0,0.0,0.0,**,0.0,0.0,**,**,**
DIAKINDI,**,**,**,**,37.0,22.0,94.5,224.5,**,**,**,**
DIFFA,0.0,0.0,0.0,0.0,0.0,33.3,184.9,192.4,52.1,**,**,**
DIFFA BRIG,0.0,0.0,0.0,0.0,0.0,30.7,230.5,174.1,**,**,**,**
DIFFA_AGRI,**,**,**,0.0,0.0,25.2,185.5,**,**,**,**,**
DINGAZI-BANDA,**,**,**,0.0,0.0,0.0,**,0.0,0.0,**,**,**
DINKIM,0.0,0.0,0.0,0.0,0.0,60.4,84.2,**,**,**,**,**
DIOUNDIOU,0.0,0.0,0.0,0.0,0.0,25.5,**,0.0,0.0,**,**,**
DIOUNDIOU PA,**,**,**,0.0,33.5,46.9,157.9,252.5,113.9,**,**,**
DIOUNDIOU_AGRI,0.0,0.0,0.0,0.0,28.4,51.5,157.3,235.5,99.6,**,**,**
DJAJIRI,**,**,**,0.0,0.0,0.0,**,**,**,**,**,**
DJAMBIRJI,0.0,**,0.0,0.0,0.0,59.6,**,253.9,**,**,**,**
DJIRATAWA,**,**,**,0.0,0.0,0.0,**,0.0,0.0,**,**,**
DODORI,**,**,**,0.0,0.0,0.0,**,64.6,0.0,**,**,**
DOGO,0.0,0.0,0.0,0.0,0.0,47.1,117.1,306.9,112.0,**,**,**
DOGO DOGO,0.0,0.0,0.0,0.0,0.0,8.7,**,326.0,117.0,**,**,**
DOGONDOUTCHI,0.0,0.0,0.0,0.0,13.6,83.4,162.5,150.2,**,**,**,**
DOGONDOUTCHI_A,0.0,0.0,0.0,0.0,0.0,73.8,147.0,**,37.2,**,**,**
DOGONKIRIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.8,**,**,**,**
DOGON_FAROU(GI,0.0,0.0,0.0,0.0,0.0,0.0,90.2,**,**,**,**,**
DOGUERAROUA,0.0,0.0,0.0,0.0,5.0,0.0,121.5,148.0,90.5,**,**,**
DOLBEL,**,**,**,**,**,**,**,**,**,**,**,**
DOLE_GAYA,0.0,0.0,0.0,0.0,0.0,78.2,78.0,217.0,302.0,**,**,**
DOSSEYE,0.0,0.0,0.0,0.0,0.0,46.0,149.0,193.0,**,**,**,**
DOSSO,0.0,0.0,0.0,0.0,3.8,97.4,81.2,249.9,51.5,**,**,**
DOSSO AGRICULT,**,**,**,**,**,**,**,**,13.0,**,**,**
DOSSO_DDA,0.0,0.0,0.0,0.0,**,**,**,233.7,**,**,**,**
DOSSO_MAIRIE,0.0,0.0,0.0,0.0,0.0,62.5,65.2,131.3,**,**,**,**
DOUACHE,**,**,**,**,**,**,**,**,**,**,**,**
DOUKOU-DOUKOU,0.0,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**
DOUKOU_DOUKOU_,0.0,0.0,0.0,0.0,0.0,107.5,**,**,**,**,**,**
DOUMEGA,0.0,0.0,0.0,0.0,0.0,64.0,247.1,162.2,69.3,**,**,**
DOUNGOU,**,**,**,0.0,0.0,0.0,63.0,109.3,**,**,**,**
DROUM MALORI,0.0,0.0,0.0,0.0,0.0,0.0,**,49.0,**,**,**,**
DUNGASS,0.0,0.0,0.0,0.0,0.0,31.9,**,263.0,106.9,**,**,**
EL KOLTA,0.0,0.0,**,0.0,0.0,71.6,202.8,136.1,124.1,**,**,**
EL_KAOURA,0.0,0.0,0.0,0.0,0.0,66.3,**,149.8,135.6,**,**,**
EROUFOU,**,**,**,**,**,**,**,**,**,**,**,**
FABIDJI,0.0,0.0,0.0,0.0,0.0,24.9,78.2,163.1,179.0,**,**,**
FADAMA_TIBIRI_,0.0,0.0,0.0,0.0,0.0,0.0,**,0.0,0.0,**,**,**
FAKO,0.0,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**
FALMEY,0.0,0.0,0.0,0.0,0.0,67.0,137.0,165.0,157.0,**,**,**
FALOUEL,**,**,**,0.0,0.0,30.5,**,163.0,13.5,**,**,**
FAMALE,**,**,**,0.0,0.0,20.2,**,**,**,**,**,**
FANDARA,**,**,**,**,**,0.0,**,**,**,**,**,**
FANDORA,**,**,**,0.0,0.0,**,53.1,51.1,**,**,**,**
FANDOU MAYAKI,**,**,**,**,0.0,**,**,**,**,**,**,**
FANDOU_BERI_EP,**,**,**,**,**,**,**,**,**,**,**,**
FARREY,0.0,0.0,0.0,0.0,0.0,53.0,**,88.0,**,**,**,**
FASKA_BAHAGO,**,**,**,0.0,0.0,25.6,59.0,71.8,**,**,**,**
FILINGUE,0.0,0.0,0.0,0.0,0.0,8.9,89.2,39.3,48.7,**,**,**
FILINGUE AGRI,**,**,**,**,**,**,**,**,5.0,**,**,**
FIRGOUNE,**,**,**,**,**,**,**,**,**,**,**,**
FOGA,0.0,0.0,0.0,0.0,0.0,77.0,212.2,129.1,**,**,**,**
FOUROUGE,**,**,**,0.0,0.0,66.6,97.7,137.6,**,**,**,**
FOUTCHI,**,**,**,0.0,0.0,34.1,**,**,**,**,**,**
FOYMA,**,**,**,**,**,**,**,48.0,**,**,**,**
GABAOURI,0.0,0.0,0.0,0.0,0.0,4.5,45.8,164.4,**,**,**,**
GABI MAYAKI,**,**,**,0.0,0.0,74.0,58.3,98.2,0.0,**,**,**
GADADEDJI_DAKO,0.0,0.0,0.0,0.0,0.0,**,**,88.0,**,**,**,**
GADAMATA,**,**,**,**,**,**,**,**,**,**,**,**
GAFFATI_MYRRIA,0.0,0.0,0.0,0.0,0.0,0.0,**,141.9,231.1,**,**,**
GALMA.SEDENT.,0.0,0.0,0.0,0.0,0.0,86.0,**,14.0,76.0,**,**,**
GALMI,0.0,0.0,0.0,0.0,0.0,5.0,56.2,42.0,69.3,**,**,**
GAMDOU,**,**,**,**,**,**,**,**,**,**,**,**
GANDASSAMOU,0.0,0.0,0.0,0.0,1.1,31.5,97.8,91.4,51.7,**,**,**
GANGARA,**,**,**,0.0,0.0,32.0,32.8,35.0,54.0,**,**,**
GANGARA_AGUIE,**,**,**,0.0,0.0,22.0,64.1,86.8,**,**,**,**
GANKI BASSAROU,**,**,**,**,**,**,**,**,**,**,**,**
GARADOUME,**,**,**,0.0,0.0,10.2,48.0,31.0,30.0,**,**,**
GARAGOUMSA,**,**,**,0.0,0.0,10.0,246.0,196.3,**,**,**,**
GARANTCHE_DEYE,0.0,0.0,0.0,0.0,9.5,29.5,25.0,263.0,**,**,**,**
GARARE,**,**,**,0.0,0.0,16.0,**,**,156.0,**,**,**
GARBEYE GOROU,**,**,**,0.0,0.0,47.5,**,85.2,**,**,**,**
GARHANGA,0.0,0.0,0.0,0.0,16.0,28.0,149.0,173.9,37.5,**,**,**
GAYA,0.0,0.0,0.0,0.0,16.9,159.4,308.1,271.4,297.4,**,**,**
GAYA.AGRI,0.0,0.0,0.0,0.0,24.0,113.0,264.1,215.2,227.7,**,**,**
GAZAOUA,0.0,0.0,0.0,0.0,0.0,80.0,184.0,247.6,222.7,**,**,**
GOLE_DOSSO,0.0,0.0,0.0,0.0,4.5,18.0,30.0,197.5,**,**,**,**
GOLOM,**,**,**,0.0,0.0,18.0,52.0,150.0,108.0,**,**,**
GONGUEY,0.0,0.0,0.0,0.0,24.0,39.0,176.0,**,**,**,**,**
GOTHEYE,0.0,0.0,0.0,0.0,0.0,0.0,80.6,175.8,44.0,**,**,**
GOTHEYE AGRI,0.0,0.0,0.0,0.0,1.6,4.3,71.0,116.2,7.0,**,**,**
GOUBE,**,**,**,**,**,**,**,**,**,**,**,**
GOUBEYE_DOUTCH,0.0,0.0,0.0,0.0,2.0,22.5,**,**,**,**,**,**
GOUCHI,0.0,0.0,0.0,0.0,0.0,0.0,**,**,**,**,**,**
GOUDOUMARIA,0.0,0.0,0.0,0.0,0.0,0.0,**,29.5,35.5,**,**,**
GOUDOUMARIOA_G,0.0,0.0,0.0,0.0,0.0,27.0,113.2,87.0,**,**,**,**
GOUGOUHEMA_CEG,0.0,0.0,0.0,0.0,0.0,49.0,**,82.9,**,**,**,**
GOUGOUHEMA_CSI,**,**,**,0.0,0.0,50.0,**,**,**,**,**,**
GOULA,0.0,0.0,0.0,0.0,0.0,2.2,**,**,**,**,**,**
GOUNA_MYRRIAH,0.0,0.0,0.0,0.0,0.0,37.7,123.8,36.2,86.6,**,**,**
GOURE,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**,**
GOURE (PTT),0.0,0.0,0.0,0.0,0.0,46.6,207.1,95.6,131.9,**,**,**
GOURE_AGRI,0.0,0.0,0.0,0.0,0.0,34.0,**,82.6,**,**,**,**
GOURGOUTOULOU,0.0,0.0,0.0,0.0,0.0,29.4,**,138.9,**,**,**,**
GRADO NORD,**,**,**,**,0.0,**,**,**,**,**,**,**
GUECHEME,0.0,0.0,0.0,0.0,0.0,18.0,169.4,225.4,73.2,**,**,**
GUECHEME_CENTR,**,**,**,0.0,0.0,0.0,122.3,154.0,**,**,**,**
GUELADIO,0.0,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**
GUESKEROU,**,**,**,0.0,0.0,0.0,**,0.0,0.0,**,**,**
GUIDAM MAGAGI,0.0,0.0,0.0,0.0,8.2,59.5,71.8,102.4,56.2,**,**,**
GUIDAM ROUMDJI,0.0,0.0,0.0,0.0,0.0,23.4,111.9,146.9,140.8,**,**,**
GUIDAN ALI,**,**,**,**,**,**,**,**,**,**,**,**
GUIDAN AMOUMOU,**,**,**,0.0,0.0,13.0,**,**,**,**,**,**
GUIDAN GALADIM,0.0,0.0,0.0,0.0,0.0,0.0,**,**,**,**,**,**
GUIDAN IDDER,0.0,0.0,0.0,0.0,10.2,18.0,69.0,143.2,41.8,**,**,**
GUIDAN-FAKO-I,**,**,**,0.0,0.0,0.0,75.0,140.4,**,**,**,**
GUIDAN-FAKO-II,**,**,**,0.0,**,**,**,**,**,**,**,**
GUIDAN-GAGERE,0.0,0.0,0.0,0.0,0.0,0.0,**,**,**,**,**,**
GUIDAN-ROUMDJI,0.0,0.0,0.0,0.0,0.0,0.0,107.5,139.4,**,**,**,**
GUIDAN_WARI_MA,**,**,**,**,**,**,**,**,**,**,**,**
GUIDIGUIR,0.0,0.0,0.0,0.0,0.0,21.0,**,124.5,48.8,**,**,**
GUIDIMOUNI,0.0,0.0,0.0,0.0,0.0,0.0,**,**,0.0,**,**,**
HAMDALLAYE,**,**,**,0.0,**,**,**,**,**,**,**,**
HARIGAN_FOYMA,**,**,**,**,**,**,**,42.0,**,**,**,**
HARIKANASOU_EP,**,**,**,0.0,**,**,**,**,**,**,**,**
HARIKANASSOU,0.0,0.0,0.0,0.0,0.0,17.5,**,174.2,71.6,**,**,**
HIBIA,**,**,**,**,**,**,**,**,**,**,**,**
IBECETANE,0.0,0.0,0.0,0.0,0.0,0.0,98.4,72.0,91.7,**,**,**
IBOHAMANE,**,0.0,0.0,0.0,0.0,33.3,98.8,127.1,84.9,**,**,**
IFEROUANE,**,**,**,0.0,0.0,35.0,**,49.9,0.0,**,**,**
ILLELA,0.0,0.0,0.0,0.0,0.0,32.0,**,107.6,77.0,**,**,**
IN GALL,**,**,**,0.0,0.0,6.6,**,18.2,**,**,**,**
INGALL BRIG,**,**,**,**,**,**,**,52.4,**,**,**,**
INKIMIA-II (PE,**,**,**,**,**,**,**,**,**,**,**,**
INSAFARI,**,**,**,**,**,**,**,**,**,**,**,**
IRAH,**,**,**,0.0,0.0,0.0,**,**,**,**,**,**
ISKITA,**,**,**,**,**,**,**,**,**,**,**,**
ISSARI,**,**,**,0.0,0.0,2.5,167.4,90.9,10.5,**,**,**
ISSAWAN,0.0,0.0,0.0,0.0,0.0,4.5,123.2,**,**,**,**,**
JAGOURADJE,**,**,**,0.0,0.0,28.5,96.8,**,**,**,**,**
JIGAOURA,**,**,**,0.0,0.0,**,**,**,70.1,**,**,**
JIGAWA_KIRWEYE,0.0,0.0,0.0,0.0,0.0,26.5,56.0,133.2,**,**,**,**
KABELAWA,**,**,**,**,0.0,0.0,**,0.0,0.0,**,**,**
KABOE_KOIRA_(L,**,**,**,**,**,**,**,**,**,**,**,**
KABORI_MADAOUA,**,**,**,**,**,153.2,**,**,**,**,**,**
KACHE,**,**,**,0.0,0.0,17.5,**,140.1,131.1,**,**,**
KAKASSI,0.0,0.0,0.0,0.0,0.0,39.4,52.7,99.0,40.9,**,**,**
KAKITAMA,0.0,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**
KALA-PATE (IRA,**,**,**,0.0,0.0,0.0,**,**,**,**,**,**
KALFOU,0.0,0.0,0.0,0.0,7.0,21.0,93.0,114.9,91.4,**,**,**
KALGO_(DOUTCHI,0.0,0.0,0.0,0.0,0.0,34.9,153.3,44.0,30.0,**,**,**
KALLON_MOTA,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**,**
KANEMBAKATCHE,**,**,**,0.0,0.0,31.0,**,28.5,0.0,**,**,**
KANIA,**,**,**,0.0,0.0,0.0,**,**,**,**,**,**
KANTCHE,0.0,0.0,0.0,0.0,0.0,3.0,83.0,136.4,96.2,**,**,**
KAO,0.0,0.0,0.0,0.0,0.0,0.0,**,0.0,5.5,**,**,**
KAO(AGRI),**,**,**,**,**,**,**,**,**,**,**,**
KAOURA-ABDOU,0.0,0.0,0.0,0.0,0.0,0.0,130.1,121.5,99.0,**,**,**
KAOUTCHOULOUM,**,**,**,**,0.0,0.0,**,160.0,**,**,**,**
KARA - KARA,0.0,0.0,0.0,0.0,15.0,28.9,146.6,260.0,74.5,**,**,**
KARAE,**,**,**,**,**,**,**,**,**,**,**,**
KARE_EPSAT,**,**,**,**,**,**,**,**,**,**,**,**
KARGUERI,**,**,**,**,0.0,0.0,**,64.0,**,**,**,**
KARGUI BANGOU,0.0,0.0,**,0.0,0.0,**,**,231.7,**,**,**,**
KARKARA,0.0,0.0,0.0,0.0,0.0,14.0,**,117.1,**,**,**,**
KARMA,**,**,**,**,**,**,**,**,**,**,**,**
KAROUFANE,0.0,0.0,0.0,0.0,0.0,32.0,134.5,53.0,117.2,**,**,**
KASSANA,**,**,**,**,0.0,**,**,**,**,**,**,**
KATTA,**,**,**,**,**,**,**,**,**,**,**,**
KAWARA (IRAT),**,**,**,**,0.0,0.0,**,**,0.0,**,**,**
KAWARA_NDEBE,0.0,0.0,0.0,0.0,0.0,32.0,118.2,124.0,107.0,**,**,**
KAWARI_MATAMEY,**,**,**,**,0.0,61.0,**,143.0,125.7,**,**,**
KAYA PLUVIO,**,**,**,**,**,**,**,132.5,**,**,**,**
KEITA,0.0,0.0,0.0,0.0,0.0,9.6,47.6,97.2,128.0,**,**,**
KEITA.BRIG.,**,**,**,**,0.0,0.0,**,**,148.5,**,**,**
KEITA_AGRI,0.0,0.0,0.0,0.0,0.0,13.0,57.0,203.6,**,**,**,**
KELLE,0.0,0.0,0.0,0.0,0.0,51.0,**,76.0,**,**,**,**
KELLI,**,**,**,**,**,**,**,**,**,**,**,**
KIECHE,0.0,0.0,0.0,0.0,10.0,40.0,**,0.0,0.0,**,**,**
KIGOUDOU_KOUAR,**,**,**,**,**,**,**,139.0,**,**,**,**
KILAKAM,0.0,0.0,0.0,0.0,4.7,8.0,116.4,112.4,**,**,**,**
KIOTA,0.0,0.0,0.0,0.0,15.2,15.7,**,204.5,96.0,**,**,**
KIRTACHI,**,**,**,0.0,0.0,39.0,**,0.0,0.0,**,**,**
KOAYA,**,**,**,**,0.0,**,**,**,**,**,**,**
KOBEDEYE,**,**,**,**,**,**,**,205.0,**,**,**,**
KODJIMERI,**,**,**,**,**,**,**,**,**,**,**,**
KOKAINA,0.0,0.0,0.0,0.0,0.0,88.4,131.4,80.8,**,**,**,**
KOKORBE_DAOUDA,**,**,**,**,**,**,**,86.4,**,**,**,**
KOKORBE_FANDOU,0.0,0.0,0.0,0.0,0.0,0.0,**,119.0,**,**,**,**
KOKOSSEY,**,**,**,**,**,**,**,64.8,**,**,**,**
KOLLOUA,**,**,**,0.0,0.0,32.8,131.3,74.9,**,**,**,**
KOLO,0.0,0.0,0.0,0.0,0.0,3.8,**,0.0,0.0,**,**,**
KOLO_AGRI,**,**,**,**,0.0,**,**,**,0.0,**,**,**
KONA,0.0,0.0,0.0,0.0,0.0,33.3,150.5,346.8,196.0,**,**,**
KONKOUZOUTT,**,**,**,0.0,0.0,0.0,**,**,**,**,**,**
KORE MAIROUA,0.0,0.0,0.0,0.0,12.7,46.9,78.8,95.2,37.6,**,**,**
