Stations,Longitude,Latitude,Janvier,Fevrier,Mars,Avril,Mai,Juin,Juillet,Aout,Septembre,Octobre,Novembre,Decembre
CHIKAL,3.43,14.42,0,0,0,0,5,64.2,103.3,106.2,55.9,0,0,0
DAIKAINA,1.48,14.18,0,0,0,0,12.3,71.3,162.9,169.1,50.4,0,0,0
DAKORO,6.75,14.52,0,0,0,0.5,0.8,51.5,116.8,209.5,97.8,0,0,0
DAMAGARAM-TAKAYA,9.47,14.17,0,0,0,0,4,27.4,83,192.4,39,0,0,0
DAMANA,3.067,13.900,0,0,0,0,15.3,52,141,177,18.4,0,0,0
DAN BARTO,8.33,13.17,0,0,0,24,22.2,50.2,142.3,212.8,37.2,0,0,0
DAN ISSA,7.25,13.17,0,0,0,0,29.1,80.1,59.7,261.3,63.3,0,0,0
DAN MEIRO,7.32,13.88,0,0,0,0,23.1,35.6,55.2,-9929.6,-9971.5,0,0,0
DAN TCHIAO,9.08,12.87,0,0,0,0,-19982,-66.5,-9960.5,-9921,-29997,0,0,0
DANGONA,5.02,14.27,0,0,0,0,0.5,51.7,171.4,238,37.6,0,0,0
DANTCHANDOU,2.75,14.40,0,0,0,0,33,38.8,-9941,-9911.5,59.1,0,0,0
DARGOL,1.82,13.92,0,0,0,0,27.8,118.9,171.7,146.4,94.3,0,0,0
DIFFA,12.62,13.42,0,0,5.8,7.6,5.1,12.2,171.8,243.7,83.8,0,0,0
DIOUNDIOU,3.53,12.55,0,0,0,11,43.3,66.4,156.9,197.6,65.5,0,0,0
DJIRATAWA,7.13,13.40,0,0,0,0,20,113.6,106.3,170.2,98.1,0,0,0
DOGO,9.33,12.90,0,0,0,0.8,5.5,84.3,85,132.1,34.4,0,0,0
DOGONDOUTCHI,4.00,13.63,0,0,0,38.4,6,36.3,102.9,183.9,37.7,0,0,0
DOGONKIRIA,4.35,14.07,0,0,0,0,0,13,136.5,226.2,0,0,0,0
DOSSO,3.18,13.02,0,0,0,0,59.5,44.2,185.8,284.4,140.6,0,0,0
DOUKOU-DOUKOU,6.32,13.85,0,0,0,0,0,24.3,81.1,353.9,-19998,0,0,0
DUNGASS,9.33,13.07,0,0,0,1.4,27.1,92,107.1,287.4,52.4,0,0,0
FALMEY,2.85,12.53,0,0,0,12,41.5,175,161.1,347.1,83,0,0,0
FALOUEL,3.58,13.52,0,0,0,0,10.2,27.8,149.5,139.9,65,0,0,0
FANDOU MAYAKI,2.88,13.85,0,0,0,0,20,39.5,178.5,200,31,0,0,0
FILINGUE,3.32,14.35,0,0,0,0,20.5,49.5,103,135.5,41,0,0,0
GABI MAYAKI,7.05,13.23,0,0,0,0,9,66,51.5,177.5,145.7,0,0,0
GALMA.SEDENT.,5.8,14.08,0,0,0,0,-29997,-29997,66.5,239.8,-9949.5,0,0,0
GALMI,5.5,13.97,0,0,0,0,12.4,66.9,99.1,330.4,93.7,0,0,0
GARADOUME,5.8888,14.3679,0,0,0,2.3,23,137,63.2,267,23,0,0,0
GAYA,3.45,11.88,0,0,0,32.1,39.8,113.1,160.9,467,105.3,0,0,0
GAZAOUA,7.92,13.85,0,0,0,0,4,35.5,83.5,215.8,22.7,0,0,0
GOTHEYE,1.58,13.82,0,0,0,4.8,12.2,92,144.7,181.8,51.5,0,0,0
GOUBE,2.070556,13.867778,0,0,0,0,14.2,20.9,182.8,146.2,19.3,0,0,0
GOUCHI,9.50,13.33,0,0,0,40,29,20.5,82,187.5,96,0,0,0
GOUDOUMARIA,11.17,13.72,0,0,0,0,2.7,0,113.6,205.7,56.1,0,0,0
GOURE (PTT),10.30,13.98,0,0,0,9.6,8.1,15.9,91.8,78.5,78.5,0,0,0
GUECHEME,3.88,12.92,0,0,0,4.2,29,95.5,131,263.7,46.4,0,0,0
GUESKEROU,12.85,13.60,0,0,4.5,7.5,8,22.5,136.5,209.8,43.9,0,0,0
GUIDAM ROUMDJI,6.77,13.67,0,0,0,0,18.9,37.6,77.4,290.9,101.7,0,0,0
GUIDAN IDDER,5.32,14.02,0,0,0,0,4.7,56.8,71.8,304.3,17.7,0,0,0
GUIDIGUIR,9.83,13.67,0,0,0,8.2,9.4,35.7,110.3,244.6,55.4,0,0,0
GUIDIMOUNI,9.55,13.68,0,0,0,2,0,47,-29997,168.5,34,0,0,0
HAMDALLAYE,2.40,13.55,0,0,0,0,20,-29997,84,193,51,0,0,0
IBECETANE,5.85,15.25,0,0,0,2.7,10.6,64,34.4,-19974.1,-9999,0,0,0
IFEROUANE,8.38,19.08,0,0,0,0,0,0,20.5,93,8.4,0,0,0
ILLELA,5.25,14.47,0,0,0,1.5,12.5,47.8,202.1,328.8,46.1,0,0,0
IN GALL,6.90,16.78,0,0,0,0,9.9,14.9,51,91.6,33.3,0,0,0
KABELAWA,5.67,14.47,0,0,0,0,0,25,91.3,67,20,0,0,0
KANEMBAKATCHE,7.92,13.52,0,0,0,0,19.3,11.6,99.1,-30.4,40.4,0,0,0
KANTCHE,6.15,14.30,0,0,0,0,2.1,24.5,68.1,158.5,139.2,0,0,0
KAO,5.75,15.23,0,0,0,0,78.2,21.3,73.8,179.3,28.5,0,0,0
KARA - KARA,3.63,12.80,0,0,0,11.4,72.4,65.6,256.2,-19904,-19998,0,0,0
KAROUFANE,6.150,14.300,0,0,0,10,41.5,38,83.5,126,0,0,0,0
KEITA,5.77,14.77,0,0,0,7.8,25.2,84.4,90.2,215.4,95.7,0,0,0
KILAKAM,11.73,13.55,0,0,0,0,0,0,86.2,98.5,44,0,0,0
KOLO,2.35,13.30,0,0,0,0,34,30,202.1,212.6,92.1,0,0,0
KONA,8.07,13.57,0,0,0,0,0,33,67,209.5,37.5,0,0,0
KORE MAIROUA,3.95,13.33,0,0,0,18.5,56,29.6,132.9,176.6,114,0,0,0
KORGOM,8.42,13.45,0,0,0,-9999,-19991,-19961.6,-9937.5,-9856.6,-10197,0,0,0
KORNAKA,6.90,14.10,0,0,0,0,8.5,57,42,90.8,73,0,0,0
KOYGOLO,3.017,13.483,0,0,0,0,5.5,20.1,85.8,120,95,0,0,0
LOGA,3.23,13.60,0,0,0,0,10,59.7,79.3,188.2,116.5,0,0,0
MADAOUA,5.98,14.12,0,0,0,0,12.5,33.8,117.5,320.5,36.3,0,0,0
MADAROUNFA,7.15,13.32,0,0,0,0,39.1,65.1,65.1,225.4,78.4,0,0,0
MAGARIA,8.93,12.98,0,0,0,12.5,42.1,63.4,125,214.9,52.6,0,0,0
MAINE SOROA,11.98,13.23,0,0,1.1,3.1,0.3,10.6,153.3,127.1,66.9,0,0,0
MAKALONDI .AG,1.68,12.82,0,0,0,30,32.9,95.8,188.4,234.4,124.9,0,0,0
MAKOURDI,4.25,14.40,0,0,0,0,0,64.5,162,151.5,0,0,0,0
MALBAZA,5.50,13.97,0,0,0,0.1,24.4,78.5,80.6,375.5,62.4,0,0,0
MANGAIZE,2.03,14.80,0,0,0,0,0,24.6,97.6,201.8,39.2,0,0,0
MARADI AERO,7.08,13.47,0,0,0,0.5,11.4,82.3,155.4,253.9,112.2,0,0,0
MARADI VILLE,7.08,13.47,0,0,0,0,8.6,94.5,121.4,253.9,109.2,0,0,0
MATAMAYE,8.47,13.42,0,0,0,0,26.2,27.9,38,262.4,34.4,0,0,0
MATANKARI,3.73,12.90,0,0,0,7.8,6.6,22.6,215.7,218.2,35,0,0,0
MAYAHI,7.70,13.98,0,0,0,0,10.8,50.5,111.5,116.2,93.6,0,0,0
MEHANA,1.13,14.40,0,0,0,0,46.5,64,136,185,58.5,0,0,0
MYRRIAH,9.15,13.72,0,0,0,0.5,20.4,49.7,70.8,201.3,101.1,0,0,0
NGOURTI,13.20,15.30,0,0,0,0,0,0,31.2,96.5,22.4,0,0,0
NGUIGMI,13.12,14.25,0,0,0,0,5,16.9,75.6,72.4,71.9,0,0,0
NIAMEY AERO,2.17,13.48,0,0,0,0,19.8,42.2,145.2,255.9,59.6,0,0,0.6
NIAMEY AGRHYMET,2.13,13.47,0,0,0,0,49,50.1,124.2,210.8,47.9,0,0,0
NIAMEY VILLE,2.13,13.50,0,0,0,0,36.5,50,138.2,236.9,46.3,0,0,0
OUALLAM,2.08,14.32,0,0,0,0,6.5,28.5,198.9,106.5,28.5,0,0,0
OUNA,3.15,12.17,0,0,0,26.2,84.5,157.7,127.6,315,42,0,0,0
OURAFANE,8.13,14.02,0,0,0,0,0,109.8,73.3,151.1,41.7,0,0,0
SABON BIRNI,3.58,11.90,0,0,0,48.3,89.4,144.2,169.5,297.6,37.4,0,0,0
SABON GUIDA,5.9,13.93,0,0,0,0,18.5,13.5,96,156.5,84,0,0,0
SABON MACHI,6.97,13.87,0,0,0,0,21,82.5,86.4,200.6,94.9,0,0,0
SABONKAFI,8.73,14.63,0,0,0,0,1.5,39,66.8,126.4,72.9,0,0,0
SAFO,7.12,13.40,0,0,0,0,47.4,113.4,-9947.4,-29997,-19998,0,0,0
SAMBERA,3.07,12.40,0,0,0,0,81.2,57.3,228.4,350.4,30.2,0,0,0
SANAM,3.92,14.67,0,0,0,0,0,4.5,118.8,147.9,-29997,0,0,0
SANSANE HAOUSSA,1.60,13.83,0,0,0,15.3,5.8,77.7,204.5,151,34,0,0,0
SAOUNI,8.45,13.35,0,0,0,0.5,21.4,83.2,84.9,229.5,31,0,0,0
SASSOUMBROUM,8.50,13.13,0,0,0,4.5,12.5,12,-19986,221.5,13.5,0,0,0
SAY,2.35,13.10,0,0,0,2.5,19.5,37.5,102.8,320.9,123.2,0,0,0
SERKIN YAMMA,6.92,13.37,0,0,0,0,19.3,74.9,43.8,230.6,0,0,0,0
SIMIRI,2.13,14.13,0,0,0,0,0,34.8,212.1,169.9,21.2,0,0,0
SOKORBE,3.173611,13.508056,0,0,0,0,5,33,113.5,260,0,0,0,0
SOLI,7.52,14.70,0,0,0,0,0,27.2,55.4,-19955,62.2,0,0,0
SOULOULOU,6.42,13.60,0,0,0,0,13.2,20.8,55.5,152.3,83.3,0,0,0
TABALAK,5.666667,15.1,0,0,0,2,18.9,22,71.5,247.3,104.8,0,0,0
TABOTAKI,5.18,13.5,0,0,0,7,31.5,20.3,70.3,159.5,22,0,0,0
TAHOUA,5.30,14.90,0,0,0,0,21.4,40.9,72.1,175.8,47.2,0,0,0
TAKIETA,8.52,13.67,0,0,0,0.5,11.4,13.3,40.5,318.2,65.4,0,0,0
TAKORKA(MADAO,6.15,13.87,0,0,0,0,0,19.5,112,355.5,84,0,0,0
TAMASKE,5.65,14.82,0,0,0,5.7,26.3,60.3,83.8,226.6,63,0,0,0
TAMOU,2.17,12.75,0,0,0,25,30.5,61,110,231,-19998,0,0,0
TANOUT,8.82,14.95,0,0,0,0,2.3,34.7,76.3,78.4,71.4,0,0,0
TASSARA,5.70,16.87,0,0,0,0,0,13.6,53.9,115.5,29.1,0,0,0
TCHADAOUA,7.45,13.55,0,0,0,0.8,20.2,68.3,93.4,149.1,104.1,0,0,0
TCHINTABARADEN,5.80,15.88,0,0,0,0,8.1,20.1,75.5,93.2,13.4,0,0,0
TERA,0.82,14.03,0,0,0,0,28.2,44.3,109.1,105,85.9,0,0,0
TESKER,10.72,15.13,0,0,0,0,0,6.5,179.5,60.5,22.2,0,0,0
TESSA,3.40,12.77,0,0,0,11,44.4,80.5,194.8,269,110,0,0,0
TESSAOUA,7.98,13.75,0,0,0,0,7.8,30.8,107.5,160.6,41.3,0,0,0
TESSAOUA(GEND,7.98,13.75,0,0,0,0,10.9,31.8,78.2,151.2,46.7,0,0,0
TIBIRI (DOUTCHI),4.00,13.10,0,0,0,2.5,17.8,106.2,123.4,243.7,157.2,0,0,0
TIBIRI MARADI,7.03,13.58,0,0,0,0,23.6,38.5,65,218.6,53,0,0,0
TILEMSES,4.75,15.60,0,0,0,0,22.4,0.4,90,161.9,19,0,0,0
TILLABERY,1.45,14.20,0,0,0,1.5,17.7,50.4,229.9,163.2,40.8,0,0,0
TILLIA,4.78,16.13,0,0,0,0,4,11.1,83.4,116.3,15,0,0,0
TORODI (AGRI),1.80,13.12,0,0,0,12.5,23.1,34,157.3,340.4,84,0,0,0
TOUKOUNOUS,3.28,14.50,0,0,0,0,0,62,84.2,114,39.5,0,0,0
TSERNAOUA,5.33,13.88,0,0,0,0,7.2,17.3,55.8,266.3,52.1,0,0,0
WACHA,9.28,13.37,0,0,0,10.6,24.5,41.8,160.6,201.9,99.6,0,0,0
YAOURI,8.55,13.27,0,0,0,0,10,102,47.5,233,0,0,0,0
YELOU,3.57,12.25,0,0,0,0,73,59.6,233,364.2,117,0,0,0
ZINDER AERO,8.98,13.78,0,0,0,0,7.5,21.9,118.5,201.5,47.2,0,0,0
ZINDER VILLE,9.00,13.80,0,0,0,0,9.1,28.7,81.9,221.1,33.2,0,0,0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
