Stations,Longitude,Latitude,Janvier,Fevrier,Mars,Avril,Mai,Juin,Juillet,Aout,Septembre,Octobre,Novembre,Decembre
GAO BF,-2.18,11.65,0,0,0,183,93.6,78.3,199.9,253,127.4,8.4,0,0
GAOUA,-3.18,10.33,0,0,7.2,172,72.7,57.9,83,274,150.5,76.9,18.1,0
GON-BOUSSOUGO,-0.77,11.40,0,0,0,52.9,128.7,136.9,256.2,295.3,124.2,21.7,0,0
KONGOUSSI (BA,-1.534722,13.325833,0,0,0,0,35,85.9,155.8,270.3,72.9,14.8,0,0.1
OUAGADOUGOU A,-1.52,12.35,0,0,0,85.7,42.7,33.2,83.5,295.3,119.2,0.3,0.1,0
OUAHIGOUYA,-2.43,13.58,0,0,0,0.6,23.3,115.9,197.8,398.7,190.9,8.4,0,0
OUANGOLODOUGO,-4.80,10.08,0,0,10.6,127.5,49.2,55,275.2,258.2,259.1,67.4,0,0
PO,-1.15,11.17,0,0,0,102.1,77.4,120.9,304.1,463,155.4,7.5,0,0
SOUBAKANIEDOU,-5.02,10.48,0,0,8,103,24,121,250.9,332.7,232.2,52.1,21,0
TANGHIN DASSO,-1.72,12.27,0,0,0,39.6,12.5,79.1,184.4,307.4,164.8,2.5,0,0
TIOU-KOUDOUGO,-2.20,11.95,0,0,0,67.1,8.2,40.2,202.4,517.6,65.9,0,0,0
TIOU-OUAHIGOU,-2.67,13.82,0,0,0,0,10.6,70.1,166.7,280.4,83.6,0,0,0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
