Stations,Longitude,Latitude,Janvier,Fevrier,Mars,Avril,Mai,Juin,Juillet,Aout,Septembre,Octobre,Novembre,Decembre
MAKOURDI,4.25,14.40,0,0,0,0,0,72.5,121.5,188,74,0,0,0
MALBAZA,5.50,13.97,0,0,0,0,42.5,97,123.5,191.6,100.5,27.5,0,0
MALLAOUA,9.60,13.02,0,0,0,0,0,91.2,-9892.4,107.9,72.9,0,0,0
MANGAIZE,2.03,14.80,0,0,0,0,15.7,151.7,69.3,75.1,54.3,0,0,0
MARADI AERO,7.08,13.47,0,0,0,0,12.4,70.4,154.3,216.8,105.4,14.7,0,0
MARADI VILLE,7.08,13.47,0,0,0,0,-19989.3,59.5,132.9,-19932.5,-29997,-29997,0,0
MARAKA,7.07,13.08,0,0,0,41,76.1,21.1,277.6,317.7,-19998,50,0,0
MATAMAYE,8.47,13.42,0,0,0,3.5,2,105.5,238.8,171.2,86.5,49,0,0
MATANKARI,3.73,12.90,0,0,0,6.8,61.2,84.7,66,194.8,112.5,15.8,0,0
MAYAHI,7.70,13.98,0,0,0,0,12.6,41.4,98.7,206.6,38.6,18,0,0
MEHANA,1.13,14.40,0,0,0,0,0,71,108,71.2,96,-29997,0,0
MYRRIAH,9.15,13.72,0,0,0,0,5.7,49.9,83.4,179.8,124.4,31.7,0,0
NGOURTI,13.20,15.30,0,0,0,0,0,2.7,114.8,22.7,0,0,0,0
NGUIGMI,13.12,14.25,0,0,0,0,0,29.8,66.5,121,22.6,19.1,0,0
NIAMEY AERO,2.17,13.48,0,0,0,6.9,25.8,74.9,147.4,178.6,48.8,62.1,0,0
NIAMEY AGRHYMET,2.13,13.47,0,0,0,3.3,21.5,47.6,126.8,158.4,87.6,-29997,0,0
NIAMEY VILLE,2.13,13.50,0,0,0,2.8,21.1,49.1,145.8,159.1,71.3,82.7,0,0
OLLELEOUA,8.63,14.35,0,0,0,0,0,22.6,171.4,113,80,0,0,0
OUALLAM,2.08,14.32,0,0,0,0,0,27,152.3,142,104,2.5,0,0
OUNA,3.15,12.17,0,0,0,1.6,92.8,137,128,282,131.1,56,0,0
OURAFANE,8.13,14.02,0,0,0,0,33.5,-9939.1,119,-9873.6,33,30,0,0
OURNO,6.45,14.3,0,0,0,32,0,67.8,140.9,-9959.5,69.9,0,0,0
SABON BIRNI,3.58,11.90,0,0,0,7.4,83.6,126.9,161.3,191.8,69.7,83.6,0,0
SABON GUIDA,5.9,13.93,0,0,0,7,17.2,92.5,135,154.5,30,37.5,0,0
SAFO,7.12,13.40,0,0,0,0,-19963.7,-29997,150.2,279.2,94.1,-29997,0,0
SAMBERA,3.07,12.40,0,0,0,0,74,244.8,111,314.5,152.5,95.3,0,0
SANSANE HAOUSSA,1.60,13.83,0,0,0,12,38.5,67.3,94.7,168.5,92.5,23.5,0,0
SAOUNI,8.45,13.35,0,0,0,9.5,4,26.9,186,276.9,-19998,0,0,0
SASSOUMBROUM,8.50,13.13,0,0,0,8.5,25,116,-19972,-19953,-29997,-19998,0,0
SAY,2.35,13.10,0,0,0,18.5,4,80.7,81.5,282.3,72,34.1,0,0
SIA,3.28,12.10,0,0,0,0,29.2,98.5,164.6,231.6,187.9,138.7,0,0
SIMIRI,2.13,14.13,0,0,0,0,0,20.8,111.5,83,202,27,0,0
SOKORBE,3.173611,13.508056,0,0,0,6,47,94,208,193.8,10,76,0,0
SOLI,7.52,14.70,0,0,0,0,0,93,88.8,248.1,-29997,-29997,0,0
SOULOULOU,6.42,13.60,0,0,0,0,5.5,71.9,207,127.5,93.5,38,0,0
TABALAK,5.666667,15.1,0,0,0,0,20,-9930,-9964,-19955.3,-29997,-29997,0,0
TABOTAKI,5.18,13.5,0,0,0,5,6.5,115,121,183,-19998,0,0,0
TABOYE,6.08,14.55,0,0,0,8,-29997,-19988.5,69.7,-9939.3,-29997,-29997,0,0
TAHOUA,5.30,14.90,0,0,0,0.1,14,77.6,56.4,117.5,80.6,14.3,0,0
TAKIETA,8.52,13.67,0,0,0,0,6.5,81.9,163.5,167.6,92.3,17.5,0,0
TAKORKA(MADAO,6.15,13.87,0,0,0,51,60,45,135,152,73,0,0,0
TAMA,5.77,14.27,0,0,0,-9999,-29997,-9958,-9880,-19921,-29997,-29997,0,0
TAMASKE,5.65,14.82,0,0,0,0,1.3,111.6,151.1,211.6,78.3,8.3,0,0
TAMOU,2.17,12.75,0,0,0,13,25,50,144,235,102,10,0,0
TANOUT,8.82,14.95,0,0,0,0,0,41.7,128.6,98.3,34.9,0,0,0
TAPOA,2.40,12.47,0,0,0,0,44.2,222.2,267.5,308.6,121,116,0,0
TASSARA,5.70,16.87,0,0,0,1,1.1,23.5,102,73.6,74.9,2.2,0,0
TCHADAOUA,7.45,13.55,0,0,0,1.3,35.8,56.6,-9905,160.6,47.4,0,0,0
TCHINTABARADEN,5.80,15.88,0,0,0,10.6,17,22,153.1,101,0,0,0,0
TEBARAM,4.45,14.82,0,0,0,0,0,46,69,-29997,-29997,-29997,0,0
TERA,0.82,14.03,0,0,0,0,4,71.7,92.7,99.3,112.7,0.3,0,0
TESKER,10.72,15.13,0,0,0,0,0,9,129,29.3,50,0,0,0
TESSA,3.40,12.77,0,0,0,0,6,91,116,196,123,77,0,0
TESSAOUA,7.98,13.75,0,0,0,0,14.4,80.3,191.1,190.9,84,63.2,0,0
TIBIRI (DOUTCHI),4.00,13.10,0,0,0,0,27.9,74.1,85.8,256.9,70.3,28,0,0
TIBIRI MARADI,7.03,13.58,0,0,0,0,13.3,23.5,166.8,-9910,-29997,-29997,0,0
TILLABERY,1.45,14.20,0,0,0,0,0.6,127.4,139.8,128.8,84.2,9.8,0,0
TILLIA,4.78,16.13,0,0,0,0,0,38.5,54.5,81.1,71.2,1,0,0
TORODI (AGRI),1.80,13.12,0,0,0,15,68.2,66.7,87.8,240.7,117.5,52.6,0,0
TOUKOUNOUS,3.28,14.50,0,0,0,0.3,8.3,85.3,150.4,69.9,45.4,12.9,0,0
TSERNAOUA,5.33,13.88,0,0,0,6.5,13.2,61.2,201.3,199.5,109.6,46,0,0
WACHA,9.28,13.37,0,0,0,0,-19992.5,-19984.8,111.1,-9850.2,-29997,-19998,0,0
YAGAGI,8.40,14.35,0,0,0,-9999,-29997,-19973,-19953,-29997,-19973,-19998,0,0
YAOURI,8.55,13.27,0,0,0,0,0,12,-9712.5,-9879,-19998,0,0,0
YELOU,3.57,12.25,0,0,0,0,9,188.5,88,132.5,-9859.5,58,0,0
ZINDER AERO,8.98,13.78,0,0,0,0,8.5,61.4,135.4,186.9,96.2,6.7,0,0
ZINDER VILLE,9.00,13.80,0,0,0,0,9.7,31.9,103.2,235.4,122.8,8.1,0,0
