STATION,Jan,F‚v,Mar,Avr,Mai,Jui,Jui,Ao–,Sep,Oct,Nov,D‚c
BIRNI N'GAOURE,0.0,0.0,0.0,0.0,0.0,19.0,69.2,206.4,167.9,27.0,0.0,0.0
BIRNI N'KONNI,0.0,0.0,0.0,0.0,2.5,56.6,118.1,195.7,172.6,26.3,0.0,0.0
BONKOUKOU,**,**,**,**,0.0,34.0,136.6,26.0,82.7,13.0,**,**
BOSSO,**,**,**,**,0.0,0.0,21.6,190.0,22.5,0.0,**,**
BOUMBA,**,**,**,**,0.0,31.0,67.0,404.0,111.0,0.0,**,**
BOUTTI,**,**,**,**,0.0,0.0,35.0,160.4,69.5,0.0,**,**
BOUZA,**,**,**,**,0.0,46.5,72.1,197.9,84.2,8.4,**,**
CHADAKORI,**,**,**,**,0.0,8.0,164.0,59.5,82.5,1.0,**,**
DAIKAINA,**,**,**,**,0.0,57.4,147.8,156.7,97.0,0.0,**,**
DAKORO,**,**,**,**,0.0,20.4,173.8,144.5,49.5,0.0,**,**
DAMAGARAM-TAKA,0.0,0.0,0.0,0.0,0.0,0.0,106.7,108.3,83.2,0.0,0.0,0.0
DAN TCHIAO,**,**,**,**,0.0,6.5,101.5,193.9,66.5,0.0,**,**
DANGONA,**,**,**,**,0.0,55.0,101.5,106.5,92.0,0.0,**,**
DANTCHANDOU,0.0,0.0,0.0,0.0,0.0,78.4,172.0,238.5,155.0,53.0,0.0,0.0
DAN_TOURKE_(G.,**,**,**,**,0.0,12.0,85.5,50.0,26.0,0.0,**,**
DARGOL,0.0,0.0,0.0,0.0,0.0,20.5,102.1,172.7,82.9,13.0,0.0,0.0
DARGUE,0.0,0.0,0.0,0.0,3.0,41.0,127.0,208.0,136.0,4.0,0.0,0.0
DEOULE,**,**,**,**,0.0,30.0,176.3,42.0,19.0,0.0,**,**
DIFFA,**,**,**,**,0.0,8.8,46.7,163.2,18.8,30.1,**,**
DIGUINA,**,**,**,**,0.0,0.0,207.4,134.0,97.7,44.0,**,**
DIOUNDIOU,0.0,0.0,0.0,0.0,36.5,95.3,138.8,254.0,208.5,0.0,0.0,0.0
DOGONDOUTCHI,0.0,0.0,0.0,0.0,3.5,43.4,159.6,210.0,122.3,27.0,0.0,0.0
DOGUERAROUA,**,**,**,**,0.0,124.5,117.0,196.0,131.0,0.0,**,**
DOLE_GAYA,0.0,0.0,0.0,0.0,20.5,68.5,219.0,263.5,279.5,12.5,0.0,0.0
DOSSEYE,**,**,**,**,0.0,45.3,160.7,135.7,135.0,18.0,**,**
DOSSO,0.0,0.0,0.0,0.0,9.1,89.2,103.6,192.9,204.1,10.9,0.0,0.0
DOSSO_DDA,0.0,0.0,0.0,0.0,8.8,82.1,71.7,167.4,**,0.0,0.0,0.0
DOSSO_MAIRIE,0.0,0.0,0.0,0.0,7.2,30.0,87.0,167.9,208.0,14.0,0.0,0.0
DOUKOU-DOUKOU,**,**,**,**,0.0,12.0,163.2,94.0,80.0,0.0,**,**
DOUKOU_DOUKOU_,**,**,**,**,0.0,7.0,126.5,122.0,91.0,0.0,**,**
DOUMEGA,**,**,**,**,0.0,34.0,48.0,162.2,124.0,0.0,**,**
DUNGASS,**,**,**,**,0.0,23.7,68.5,176.0,125.4,0.0,**,**
EL KOLTA,**,**,**,**,0.0,11.5,178.0,77.0,75.5,0.0,**,**
FALMEY,0.0,0.0,0.0,0.0,11.5,67.0,156.3,289.3,194.0,4.5,0.0,0.0
FALOUEL,**,**,**,**,0.0,5.2,211.0,224.9,50.0,0.0,**,**
FAMALE,0.0,0.0,0.0,0.0,0.0,60.8,143.9,182.2,63.8,49.0,0.0,0.0
FANDOU MAYAKI,0.0,0.0,0.0,0.0,0.0,74.0,102.7,88.7,118.2,27.0,0.0,0.0
FARREY,0.0,0.0,0.0,0.0,23.0,52.0,120.0,116.0,113.0,3.0,**,**
FILINGUE,0.0,0.0,0.0,0.0,0.0,16.3,140.5,252.5,131.5,0.0,0.0,0.0
GABAOURI,0.0,0.0,0.0,0.0,0.0,28.0,49.5,**,75.0,0.0,**,**
GABI MAYAKI,0.0,0.0,0.0,0.0,4.5,38.0,213.5,335.0,94.5,2.0,0.0,0.0
GALMI,**,**,**,**,0.0,64.5,145.5,146.0,52.0,0.0,**,**
GANDASSAMOU,**,**,**,**,0.0,22.0,100.0,195.0,71.0,0.0,**,**
GANGARA_AGUIE,**,**,**,**,0.0,16.0,94.5,179.0,95.7,10.0,**,**
GARANTCHE_DEYE,**,**,**,**,0.0,34.5,149.0,221.5,121.0,21.0,**,**
GARHANGA,**,**,**,**,0.0,19.0,157.0,225.0,65.0,9.0,**,**
GAYA,0.0,0.0,0.0,0.0,23.0,40.4,159.4,257.9,173.0,35.5,0.0,0.0
GAYA.AGRI,**,**,**,**,**,42.1,83.6,164.5,138.7,0.0,**,0.0
GAZAOUA,0.0,0.0,0.0,0.0,0.0,11.6,21.0,158.5,113.5,23.0,0.0,0.0
GOLE_DOSSO,**,**,**,**,6.5,72.4,66.0,261.0,64.0,0.0,**,**
GOTHEYE,**,**,**,**,0.0,68.3,179.4,172.8,89.8,0.0,**,**
GOUBEYE_DOUTCH,**,**,**,**,0.0,3.5,139.8,247.1,146.7,5.2,**,**
GOUDOUMARIA,0.0,0.0,0.0,0.0,0.0,0.0,75.0,113.4,30.1,0.0,0.0,0.0
GOURE (PTT),**,**,**,**,0.0,14.1,56.2,132.1,115.9,0.0,**,**
GUECHEME,0.0,0.0,0.0,0.0,12.0,0.0,28.0,160.4,175.0,0.0,0.0,0.0
GUELADIO,**,**,**,**,0.0,2.7,168.4,122.2,87.4,0.0,**,**
GUIDAM ROUMDJI,0.0,0.0,0.0,0.0,0.0,27.5,166.9,153.7,48.9,0.0,0.0,0.0
GUIDAN IDDER,0.0,0.0,0.0,0.0,0.0,43.4,163.4,162.0,58.3,0.0,0.0,0.0
HARIKANASSOU,0.0,0.0,0.0,0.0,0.0,34.0,213.0,335.0,150.0,0.0,0.0,0.0
IBOHAMANE,**,**,**,**,0.0,8.0,181.9,234.2,45.0,16.2,**,**
IFEROUANE,**,**,**,**,0.0,0.0,35.9,34.6,18.4,0.0,**,**
ILLELA,0.0,0.0,0.0,0.0,1.0,54.5,88.0,105.5,85.0,25.6,0.0,0.0
IN GALL,**,**,**,**,0.0,3.2,39.4,82.7,35.8,0.0,**,**
ISSARI,**,**,**,**,0.0,9.0,26.8,125.5,12.5,0.0,**,**
KAKITAMA,**,**,**,**,0.0,0.0,85.0,184.7,101.0,1.0,**,**
KANEMBAKATCHE,0.0,0.0,0.0,0.0,0.0,0.7,93.0,71.0,82.0,0.0,0.0,0.0
KARA - KARA,0.0,0.0,0.0,0.0,11.0,63.5,125.0,276.4,72.6,0.0,0.0,0.0
KARGUI BANGOU,**,**,**,**,25.0,56.7,73.4,277.4,178.5,2.0,**,**
KAROUFANE,**,**,**,**,0.0,51.0,68.0,137.0,63.0,12.0,**,**
KEITA,0.0,0.0,0.0,0.0,4.0,17.2,205.8,174.2,79.3,62.6,0.0,0.0
KEITA_AGRI,**,**,**,**,0.0,5.0,154.6,183.5,72.8,59.6,**,**
KORE MAIROUA,**,**,**,**,24.0,12.0,120.0,115.5,214.0,0.0,**,**
KOTAKI,**,**,**,**,14.5,119.0,140.5,307.0,135.0,3.5,**,**
LOGA,0.0,0.0,0.0,0.0,0.0,40.2,121.0,167.4,79.0,0.0,0.0,0.0
LOSSA_FERME_SE,**,**,**,**,0.0,52.8,180.8,215.6,103.1,0.0,**,**
MADAOUA,0.0,0.0,0.0,0.0,0.0,53.4,118.2,326.6,174.1,0.0,0.0,0.0
MADAROUNFA,0.0,0.0,0.0,0.0,0.0,2.4,86.7,220.9,63.9,4.3,0.0,0.0
MAGARIA,0.0,0.0,0.0,0.0,0.0,33.0,220.7,192.7,75.4,19.4,0.0,0.0
MALBAZA,**,**,**,**,6.0,87.5,163.0,163.5,187.5,7.0,**,**
MALLAOUA,0.0,0.0,0.0,0.0,0.0,51.0,97.4,237.0,22.0,0.0,**,**
MANGAIZE,0.0,0.0,0.0,0.0,0.0,35.2,116.5,83.8,45.3,0.0,0.0,0.0
MANZO(MADAOUA),**,**,**,**,0.0,22.0,81.0,133.3,165.0,0.0,**,**
MARADI AERO,0.0,0.0,0.0,0.0,0.6,18.3,137.7,230.8,82.3,1.1,0.0,0.0
MARAKA,0.0,0.0,0.0,0.0,1.2,40.6,208.3,317.8,129.8,27.0,0.0,0.0
MATAMAYE,**,**,**,**,0.0,14.3,133.4,156.5,94.8,19.0,**,**
MATANKARI,**,**,**,**,0.0,12.8,116.3,252.5,106.6,6.1,**,**
MAYAHI,0.0,0.0,0.0,0.0,0.0,50.5,200.5,117.0,94.4,9.0,0.0,0.0
MOKKO,0.0,0.0,0.0,0.0,0.0,29.9,80.6,104.9,133.6,12.5,0.0,0.0
MYRRIAH,0.0,0.0,0.0,0.0,0.0,10.8,97.3,170.7,47.5,4.5,0.0,0.0
N'GOURTI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,0.0,0.0,0.0
N'GUIGMI,0.0,0.0,0.0,0.0,0.0,1.1,41.7,167.4,21.7,3.0,0.0,0.0
NGONGA_DJERMA,**,**,**,**,**,35.0,**,219.0,176.0,**,**,**
NIAMEY AERO,0.0,0.0,0.0,0.0,0.0,47.0,202.6,143.7,110.7,70.4,0.0,0.0
NIAMEY VILLE,**,**,**,**,0.0,29.7,202.1,135.4,99.7,19.7,**,**
NIAMEY_BANIFAN,**,**,**,**,0.0,54.0,221.8,156.9,89.2,27.5,**,**
OLLELEOUA,**,**,**,**,0.0,22.0,79.0,93.0,43.0,0.0,**,**
OUALLAM,0.0,0.0,0.0,0.0,0.0,30.0,165.2,204.4,156.0,0.0,0.0,0.0
OUNA,**,**,**,**,12.6,47.0,96.5,157.7,213.0,0.0,**,**
OURNO,**,**,**,**,0.0,45.0,115.0,103.0,47.0,0.0,**,**
SABON BIRNI,**,**,**,**,0.0,17.5,102.5,152.0,221.2,35.0,**,**
SABON GUIDA,0.0,0.0,0.0,0.0,0.0,87.0,92.0,180.1,87.5,2.0,0.0,0.0
SABON MACHI,**,**,**,**,0.0,15.9,83.6,103.9,29.8,0.0,**,**
SAKADAMNA,0.0,0.0,0.0,0.0,35.0,9.0,72.9,149.6,146.6,0.0,**,0.0
SAKOIRA,**,**,**,**,0.0,13.0,199.7,172.5,79.5,0.0,**,**
SAMBERA,**,**,**,**,16.1,139.0,106.0,338.3,151.0,0.0,**,**
SAY,0.0,0.0,0.0,0.0,0.0,10.0,150.0,298.5,95.0,9.7,0.0,0.0
SERKIN YAMMA,**,**,**,**,0.0,0.0,111.6,167.7,78.5,0.0,**,**
SIA,**,**,**,**,67.2,30.0,137.5,89.5,88.5,0.0,**,**
TABLA,0.0,0.0,0.0,0.0,56.2,65.9,193.6,177.5,73.5,0.0,0.0,0.0
TABOTAKI,**,**,**,**,0.0,11.5,52.5,93.2,74.0,0.0,**,**
TAHOUA,**,**,**,**,7.3,25.1,74.4,109.5,57.4,17.2,**,**
TAKIETA,**,**,**,**,0.0,49.0,194.5,218.2,29.0,1.2,**,**
TAMASKE,**,**,**,**,0.0,40.3,115.1,118.5,75.3,3.3,**,**
TAMOU,**,**,**,**,5.5,73.0,127.0,203.0,93.5,17.3,**,**
TANDA,**,**,**,**,4.0,105.0,225.0,141.5,138.0,0.0,**,**
TANOUT,0.0,0.0,0.0,0.0,0.0,48.0,149.8,153.1,22.6,4.7,0.0,0.0
TAPOA,0.0,0.0,0.0,0.0,23.7,88.4,52.4,303.5,99.0,0.0,0.0,0.0
TASSARA,0.0,0.0,0.0,0.0,0.0,27.6,64.3,126.0,41.4,0.0,0.0,0.0
TCHADAOUA,**,**,**,**,0.0,4.0,87.0,131.0,93.0,1.5,**,**
TCHINTABARADEN,0.0,0.0,0.0,0.0,0.0,21.5,111.2,102.7,55.0,0.0,0.0,0.0
TCHIROZERINE,**,**,**,**,0.0,0.0,124.2,127.5,37.4,0.0,**,**
TERA,0.0,0.0,0.0,0.0,0.0,76.4,183.0,116.2,108.6,0.0,0.0,0.0
TESKER,**,**,**,**,0.0,21.2,3.7,106.5,17.0,0.0,**,**
TESSA,0.0,0.0,0.0,0.0,36.0,103.0,175.5,229.0,114.0,30.0,0.0,0.0
TESSAOUA,0.0,0.0,0.0,0.0,0.0,53.1,101.3,202.1,73.2,1.5,0.0,0.0
TIBBO_BERI,0.0,0.0,0.0,0.0,0.0,28.8,87.0,420.1,46.3,0.0,0.0,0.0
TIBIRI (DOUTCH,0.0,0.0,0.0,0.0,0.0,9.5,99.2,224.1,236.0,19.8,0.0,0.0
TIBIRI MARADI,**,**,**,**,0.0,2.0,122.0,184.5,71.0,0.0,**,**
TILLABERY,**,**,**,**,0.0,73.6,167.5,188.6,65.7,17.1,**,**
TILLIA,**,**,**,**,0.0,94.1,95.0,76.5,0.0,7.7,**,**
TOMBO KOIREY,0.0,0.0,0.0,0.0,26.0,37.0,197.5,159.5,13.0,0.0,0.0,0.0
TONDIKIWINDI_O,0.0,0.0,0.0,0.0,7.5,8.0,143.6,137.8,148.0,2.0,0.0,0.0
TORODI (AGRI),0.0,0.0,0.0,0.0,0.0,59.2,127.9,220.8,104.8,5.0,0.0,0.0
TOUKOUNOUS,0.0,0.0,0.0,0.0,0.0,40.0,80.8,205.0,70.5,0.0,0.0,0.0
TOUNFAFI,**,**,**,**,0.0,12.0,147.4,208.0,99.0,0.0,**,**
WINDI_KORKOYE_,**,**,**,**,0.0,18.0,128.0,195.5,77.5,0.0,**,**
YEKOUA,**,**,**,**,0.0,0.0,192.0,244.0,52.0,15.0,**,**
YELOU,0.0,0.0,0.0,0.0,32.3,63.0,30.0,96.0,136.4,0.0,0.0,0.0
YENI,**,**,**,**,0.0,42.0,172.0,196.0,144.0,0.0,**,**
ZIGUIDA,0.0,0.0,0.0,0.0,38.5,70.6,95.5,289.5,112.0,0.0,0.0,0.0
ZINDER AERO,**,**,**,**,0.0,39.0,94.4,178.4,150.2,26.6,**,**
ZINDER VILLE,0.0,0.0,0.0,0.0,6.7,21.5,99.2,135.6,43.4,4.2,0.0,0.0
