STATION,Jan,F‚v,Mar,Avr,Mai,Jui,Jui,Ao–,Sep,Oct,Nov,D‚c
FADA N'GOURMA,0.0,0.0,5.0,24.7,81.4,120.6,141.7,313.3,98.1,22.8,0.0,0.0
GAOUA,0.0,0.0,48.5,24.4,184.9,165.1,267.9,205.3,154.0,37.7,15.5,0.0
GAYERI,0.0,0.0,0.0,0.0,0.0,159.8,106.8,339.0,118.3,0.0,0.0,0.0
GORGADJI,0.0,0.0,0.0,0.0,40.5,62.5,131.8,205.7,85.5,0.0,0.0,0.0
GOROM-GOROM,0.0,0.0,0.0,0.0,12.0,126.5,165.5,140.0,6.5,0.0,0.0,0.0
GOURCY,0.0,0.0,0.0,1.8,0.0,85.1,303.3,187.3,86.0,6.5,0.0,0.0
GUILONGOU,0.0,0.0,0.0,57.5,62.9,71.8,225.3,264.7,139.0,7.3,0.0,0.0
HOUNDE,0.0,0.0,0.0,0.0,40.7,120.1,192.6,185.2,110.4,19.0,0.0,0.0
KAMPTI,0.0,0.0,0.0,0.0,112.2,80.3,245.7,226.2,148.4,29.3,0.0,0.0
KANTCHARI,0.0,0.0,0.0,0.0,55.4,66.7,173.8,427.6,107.5,0.0,0.0,0.0
KASSOUM,0.0,0.0,0.0,10.2,11.3,112.4,147.8,234.0,88.7,39.9,0.0,0.0
KAYA,0.0,0.0,0.0,0.0,87.9,79.6,222.7,320.7,67.4,2.5,0.0,0.0
KIEMBARA,0.0,0.0,0.0,4.5,7.5,129.7,166.8,226.0,58.3,24.2,0.0,0.0
KINDI,0.0,0.0,12.0,15.0,102.8,147.2,269.6,236.7,153.3,3.5,0.0,0.0
KOKOLOGHO,0.0,0.0,16.6,1.6,79.5,121.7,280.2,228.5,215.3,0.0,0.0,0.0
KOMBISSIRI,0.0,0.0,0.0,0.0,102.7,67.6,317.7,426.3,108.8,11.8,0.0,0.0
KOMIN-YANGA,0.0,0.0,28.5,11.3,175.9,147.1,228.4,189.4,208.1,19.7,0.0,**
KORSIMORO,0.0,0.0,0.0,88.0,79.5,138.0,231.0,198.0,103.5,2.5,0.0,0.0
KOUDOUGOU,0.0,0.0,0.0,0.0,0.0,158.1,285.4,205.0,150.6,0.5,0.0,0.0
KOUKA,0.0,0.0,0.0,4.1,3.1,135.5,324.5,208.9,63.7,12.2,3.2,0.0
KOUMBIA,0.0,0.0,0.0,32.1,133.7,113.9,137.5,230.6,137.1,4.0,0.0,0.0
KOUPELA,0.0,0.0,0.0,0.0,125.7,173.8,205.9,254.3,221.6,16.7,0.0,0.0
KOUROUMA,0.0,0.0,0.0,75.3,64.9,164.5,375.5,247.4,135.3,44.9,3.6,0.0
LEO,0.0,0.0,0.0,0.0,113.5,172.3,187.4,283.3,167.0,0.0,0.0,0.0
LERI,0.0,0.0,0.0,7.4,43.8,129.6,196.4,192.2,52.8,36.6,**,**
MAHADAGA,0.0,0.0,34.4,16.9,40.7,71.1,228.8,393.6,162.8,3.8,0.0,0.0
MANE-MOSSI-PEU,0.0,0.0,0.0,0.0,91.2,72.2,170.5,208.4,93.5,16.3,0.0,0.0
MANGA,0.0,0.0,0.0,0.0,109.5,57.0,288.8,313.0,143.2,8.1,0.0,0.0
MANGODARA,0.0,0.0,0.5,101.5,81.1,141.0,197.8,187.6,177.8,64.8,0.0,0.0
MARKOYE,0.0,0.0,0.0,0.0,10.0,73.3,307.6,213.6,0.0,0.0,0.0,0.0
MATIAKOUALY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAMOUNOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NANORO,0.0,0.0,3.6,7.2,93.4,137.7,259.4,231.4,82.7,6.2,**,**
NIANGOLOKO,0.0,0.0,5.6,124.2,132.1,90.5,183.9,210.2,241.4,27.5,31.4,0.0
NIAOGHO,0.0,0.0,0.0,15.4,150.0,97.0,216.5,226.0,264.0,19.0,0.0,**
NOUNA,0.0,0.0,0.0,0.0,23.6,148.9,220.7,277.3,34.6,6.0,0.0,0.0
ORODARA,0.0,0.0,0.0,0.0,0.0,214.3,179.3,253.3,159.5,33.6,0.0,0.0
OUAGADOUGOU AE,0.0,0.0,12.5,30.7,37.6,92.3,290.9,373.4,143.5,3.8,0.0,0.0
OUAHIGOUYA,0.0,0.0,0.0,58.9,43.7,157.4,275.1,262.7,99.0,17.8,0.0,0.0
OUANGOLODOUGOU,0.0,0.0,0.0,89.5,104.2,134.3,166.6,172.4,327.2,11.6,7.6,**
OUARGAYE,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
OUARKOYE,0.0,0.0,0.0,8.7,19.0,101.7,190.6,242.0,120.0,6.1,0.0,**
PABRE,0.0,0.0,28.0,8.1,94.1,61.0,385.3,209.0,166.4,6.7,0.0,0.0
PAMA,0.0,0.0,0.0,0.0,0.0,52.1,131.7,195.7,185.3,13.5,0.0,0.0
PIELA,0.0,0.0,0.0,0.0,96.3,72.6,139.0,264.3,200.1,1.1,0.0,0.0
PO,0.0,0.0,43.5,62.7,170.0,166.7,260.3,291.5,211.3,1.5,0.0,0.0
REO AGRI,0.0,0.0,0.0,0.0,102.5,89.0,276.3,272.7,167.1,0.0,0.0,0.0
SAFANE,0.0,**,**,11.0,48.5,110.3,121.1,204.8,130.7,32.0,**,0.0
SAPOUY,0.0,0.0,0.0,0.0,122.3,124.0,205.8,0.0,0.0,0.0,0.0,0.0
SEBBA,0.0,0.0,0.0,0.0,99.4,128.5,120.8,78.5,134.2,11.2,0.0,0.0
SEGUENEGA,0.0,0.0,0.0,0.0,8.5,77.0,348.2,213.9,136.0,0.0,0.0,**
SIDERADOUGOU,0.0,0.0,0.0,39.5,130.9,72.5,134.3,190.1,176.8,22.1,0.0,0.0
SINDOU,0.0,0.0,0.0,0.0,0.0,175.2,198.3,199.3,210.4,15.4,0.0,0.0
SOLENZO,0.0,0.0,0.0,0.0,0.0,114.2,284.7,263.2,73.3,26.5,0.0,0.0
SOUBAKANIEDOUG,0.0,0.0,2.5,103.0,115.6,95.9,253.4,415.6,184.5,19.3,13.9,**
SOUROU-GASSAN,0.0,0.0,0.0,42.8,29.0,48.5,192.5,315.2,77.1,19.7,0.0,0.0
TANGHIN DASSOU,0.0,0.0,8.6,13.3,33.2,94.7,322.9,299.3,122.4,3.8,0.0,0.0
TEMA,0.0,0.0,0.0,74.7,89.7,174.7,223.5,178.3,106.5,10.4,0.0,0.0
TENKODOGO,0.0,0.0,0.0,0.0,0.0,129.3,366.0,174.2,164.4,6.3,0.0,0.0
TIEBELE,0.0,0.0,37.6,41.6,133.3,136.0,309.3,206.0,169.8,8.4,0.0,**
TIOGO,0.0,0.0,1.2,5.2,73.8,183.3,325.5,209.0,156.2,24.5,0.0,0.0
TIOU-OUAHIGOUY,0.0,0.0,0.0,58.3,5.9,26.9,254.4,197.8,42.8,16.7,0.0,**
TITAO,0.0,0.0,0.0,0.0,11.0,96.0,159.6,163.6,65.4,20.2,0.0,0.0
TOECE,0.0,0.0,5.1,38.0,62.0,183.3,373.2,291.5,209.8,46.9,0.0,0.0
TOENI,0.5,0.0,0.0,2.9,12.0,28.4,117.1,196.1,70.6,18.0,0.0,**
TOMA,0.0,0.0,0.0,0.0,26.5,74.1,145.5,190.4,62.1,37.0,0.0,0.0
TOUGAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VALLEE DU KOU,0.0,0.0,0.0,60.4,17.7,103.3,259.8,274.7,93.6,15.7,0.0,0.0
WONA,0.0,0.0,0.0,48.2,60.0,194.3,224.6,213.2,122.3,8.4,**,**
ZORGHO,0.0,0.0,0.0,0.0,0.0,121.8,214.6,239.0,123.1,18.2,0.0,0.0
